ID,Style,Category,Artist,Title,anger,disgust,fear,joy,neutral,sadness,surprise
57727f42edc2cb3880ed7bbf,Modern Art,Abstract Expressionism,Lee Krasner,Noon,0.11111111111111113,0.33333333333333337,0.11111111111111113,0.0,0.0,0.11111111111111113,0.33333333333333337
57727cfaedc2cb3880e61524,Post Renaissance Art,Baroque,Cornelis de Vos,Self-portrait of the Artist with his Wife Suzanne Cock and their Children,0.0,0.0,0.0625,0.6874999999999999,0.0,0.18750000000000003,0.0625
57728789edc2cb3880076cb1,Post Renaissance Art,Rococo,Anne Vallayer-Coster,Portrait of Marie Antoinette,0.0,0.0,0.0,0.7857142857142857,0.0,0.2142857142857143,0.0
57728143edc2cb3880f3d241,Post Renaissance Art,Neoclassicism,John William Godward,Nerissa,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57727fbcedc2cb3880eed167,Modern Art,Neo-Expressionism,Nyoman Masriadi,Fast Food,0.16512549537648616,0.17371202113606343,0.28071334214002647,0.07463672391017175,0.0,0.20673712021136068,0.09907529722589169
577286a1edc2cb388004d71d,Contemporary Art,Minimalism,Sheila Hicks,Grand Prayer Rug,0.0,0.125,0.125,0.125,0.0,0.0,0.625
5772869dedc2cb388004d026,Post Renaissance Art,Neoclassicism,Alexandre Jacovleff,"The Kuli-Kuta Dance, Niamey",0.0,0.0,0.14310197086546703,0.7857754927163667,0.0,0.0,0.07112253641816624
58d021c4edc2c99318e4f52c,Post Renaissance Art,Neoclassicism,Claude-Joseph Vernet,La nuit,0.0,0.07692307692307694,0.0,0.6923076923076923,0.0,0.23076923076923084,0.0
57727fdbedc2cb3880ef4f7e,Modern Art,Pop Art,Eduardo Paolozzi,Dr. Pepper,0.0,0.0,0.0,0.75,0.0,0.0,0.25
577270d5edc2cb3880bf864f,Modern Art,Cubism,Marc Chagall,The Fiddler,0.0,0.0,0.06666666666666667,0.6666666666666666,0.0,0.06666666666666667,0.19999999999999998
577282b3edc2cb3880f89dd9,Modern Art,Color Field Painting,Louis Cane,Toile d&#233;coup&#233;e,0.0,0.125,0.125,0.3125,0.0,0.0625,0.375
57727f4dedc2cb3880ed8bb5,Modern Art,Color Field Painting,Agnes Martin,Untitled,0.05861581920903954,0.11793785310734463,0.11793785310734463,0.17584745762711862,0.0,0.2351694915254237,0.29449152542372875
577276e4edc2cb3880d31345,Post Renaissance Art,Realism,Vasily Vereshchagin,The Apotheosis of War,0.05,0.05,0.35,0.0,0.0,0.5,0.05
57728955edc2cb38800d4b93,Modern Art,Impressionism,Lesser Ury,Leipziger Stra&#223;e,0.0,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.05555555555555555
57726e39edc2cb3880b62ba7,Post Renaissance Art,Baroque,Caravaggio,The Lute Player,0.0,0.052465233881163094,0.052465233881163094,0.5790139064475348,0.0,0.15802781289506954,0.15802781289506954
57728268edc2cb3880f77f7d,Modern Art,Expressionism,Leon Spilliaert,Young Man with Red Scarf,0.0,0.0,0.0,0.5384615384615384,0.0,0.3846153846153846,0.07692307692307693
5772823dedc2cb3880f6eaa3,Modern Art,Pop Art,Pauline Boty,With Love to Jean-Paul Belmondo,0.0,0.0,0.0,0.8,0.0,0.0,0.2
5772849eedc2cb3880fe722b,Modern Art,Color Field Painting,Ron Gorchov,Lure II,0.09999999999999999,0.09999999999999999,0.0,0.39999999999999997,0.09999999999999999,0.0,0.3
57727274edc2cb3880c54ea5,Modern Art,Impressionism,Edgar Degas,Place de la Concorde,0.0,0.0,0.0,0.75,0.0,0.16666666666666669,0.08333333333333334
57727af4edc2cb3880e046e3,Post Renaissance Art,Romanticism,Richard Parkes Bonington,Rouen,0.0,0.0,0.0,0.875,0.0,0.12500000000000003,0.0
57728395edc2cb3880fb359c,Post Renaissance Art,Realism,George Catlin,"M&#243;-sho-la-t&#250;b-bee, He Who Puts Out and Kills, Chief of the Tribe",0.0,0.0,0.0,0.8576329331046313,0.0,0.0,0.1423670668953688
5772883dedc2cb388009e2fd,Modern Art,Surrealism,Dora Maar,Double Portrait,0.0,0.0,0.16666666666666669,0.0,0.0,0.6666666666666666,0.16666666666666669
57728284edc2cb3880f80160,Modern Art,Surrealism,Antonio Dacosta,Serenata A&#231;oriana,0.0,0.15789473684210525,0.3684210526315789,0.10526315789473685,0.0,0.3157894736842105,0.052631578947368425
57727d74edc2cb3880e7cbb6,Renaissance Art,Northern Renaissance,Bernhard Strigel,Portrait of Louis II of Hungary,0.2,0.0,0.0,0.6000000000000001,0.0,0.2,0.0
57728503edc2cb3880ffb816,Modern Art,Magic Realism,Greta Freist,L&#39;&#233;l&#233;phant indien,0.017617449664429533,0.05369127516778524,0.017617449664429533,0.6073825503355704,0.0,0.125,0.17869127516778524
57727dd7edc2cb3880e90b9f,Post Renaissance Art,Baroque,Adriaen van de Venne,Winter Scene,0.021445591739475776,0.04289118347895155,0.05401111993645751,0.6330420969023035,0.011119936457505959,0.2049245432883241,0.03256552819698173
577279d2edc2cb3880dc86f2,Modern Art,Expressionism,Franz Marc,The Steer (The Bull),0.0,0.0,0.0,0.888888888888889,0.0,0.0,0.11111111111111112
57727218edc2cb3880c40aa9,Modern Art,Surrealism,Rene Magritte,The human condition,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.22222222222222227
57727e48edc2cb3880ea5dea,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,Alexandr Matveevich Dmitriev-Mamonov,0.0,0.12500000000000003,0.0,0.625,0.0,0.12500000000000003,0.12500000000000003
5772874cedc2cb388006d0f5,Modern Art,Art Informel,Akira Kanayama,Work,0.06666666666666668,0.20000000000000004,0.20000000000000004,0.06666666666666668,0.0,0.20000000000000004,0.2666666666666667
57728a95edc2cb38801198e7,Post Renaissance Art,Baroque,Judith Leyster,The Proposition,0.125,0.0,0.125,0.625,0.0,0.125,0.0
57728707edc2cb3880061571,Modern Art,Art Informel,Lilia Carrillo,Luna de silencio,0.0,0.08333333333333333,0.24999999999999994,0.0,0.0,0.3333333333333333,0.3333333333333333
57728661edc2cb3880042081,Contemporary Art,Minimalism,Charlotte Posenenske,Sprayed Picture,0.08333333333333334,0.08333333333333334,0.0,0.5000000000000001,0.0,0.08333333333333334,0.25
57727699edc2cb3880d1f809,Renaissance Art,Early Renaissance,Filippo Lippi,The Martyrdom of St. Stephen,0.06666666666666667,0.06666666666666667,0.0,0.6666666666666666,0.0,0.13333333333333333,0.06666666666666667
57728508edc2cb3880ffc013,Modern Art,Post-Impressionism,Charles Cottet,Rayons du soir,0.0,0.010353753235547889,0.010353753235547889,0.8947368421052633,0.0,0.06298533218291633,0.021570319240724768
577284e5edc2cb3880ff3516,Modern Art,Expressionism,Aladar Korosfoi-Kriesch,All Souls&#39; Day,0.0,0.0,0.07142857142857144,0.7857142857142857,0.0,0.14285714285714288,0.0
57727b78edc2cb3880e18f04,Post Renaissance Art,Romanticism,George Stubbs,Horse Attacked by a Lion,0.3335777126099707,0.0,0.3995601173020529,0.06671554252199415,0.0,0.1334310850439883,0.06671554252199415
577278e1edc2cb3880d95432,Modern Art,Impressionism,Berthe Morisot,After Luncheon,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57727e83edc2cb3880eb0ddb,Renaissance Art,High Renaissance,Andrea Mantegna,Musicians and teaches Carriers,0.07142857142857144,0.14285714285714288,0.35714285714285715,0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288
577280fcedc2cb3880f30f81,Modern Art,Magic Realism,Giorgio Morandi,Still Life,0.0,0.0,0.0,0.5,0.25,0.0,0.25
57726e7aedc2cb3880b7448a,Renaissance Art,Early Renaissance,Sandro Botticelli,Portrait of Dante,0.0,0.25,0.0,0.5,0.0,0.25,0.0
57727f2dedc2cb3880ed5f69,Modern Art,Post-Impressionism,Jozsef Rippl-Ronai,A Park at Night,0.0,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.0,0.15384615384615385,0.0
57727f3eedc2cb3880ed755b,Modern Art,Lyrical Abstraction,Sam Francis,Untitled (Yellow),0.0,0.15384615384615385,0.0,0.4615384615384616,0.0,0.0,0.3846153846153847
58d10333edc2c94f902fbc77,Modern Art,Cubism,Vasyl Yermylov,Bread,0.0,0.0,0.0,0.0,0.20023980815347722,0.29976019184652275,0.49999999999999994
57727d4eedc2cb3880e73cda,Post Renaissance Art,Baroque,Pietro da Cortona,The Rape of the Sabine Women,0.05886157826649418,0.0,0.35252263906856407,0.11772315653298836,0.0,0.47089262613195343,0.0
57727c4bedc2cb3880e41335,Modern Art,Expressionism,Constantin Brancusi,The Kiss,0.0,0.0,0.0,0.5,0.0,0.0,0.5
57727af3edc2cb3880e04523,Post Renaissance Art,Romanticism,Richard Parkes Bonington,A Boat Beached in a Port at Low Tide,0.0,0.08333333333333334,0.08333333333333334,0.16666666666666669,0.0,0.5000000000000001,0.16666666666666669
577285e5edc2cb3880026485,Modern Art,Neo-Expressionism,Martin Kippenberger,Selbstport&#228;t,0.0,0.1432246998284734,0.07118353344768438,0.14236706689536877,0.0,0.3576329331046312,0.2855917667238422
5772800fedc2cb3880eff649,Contemporary Art,Minimalism,Brice Marden,The Dylan Painting,0.0,0.3,0.09999999999999999,0.0,0.19999999999999998,0.3,0.09999999999999999
57728904edc2cb38800c71a4,Contemporary Art,Minimalism,Edward Krasinski,Untitled,0.1,0.0,0.0,0.30000000000000004,0.0,0.1,0.5
57727279edc2cb3880c55548,Modern Art,Impressionism,Edgar Degas,The Absinthe Drinker,0.0,0.041666666666666664,0.08333333333333333,0.20833333333333331,0.0,0.5833333333333333,0.08333333333333333
57728298edc2cb3880f82115,Modern Art,Pop Art,Marjorie Strider,Green Triptych,0.0,0.0,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0
57727c1aedc2cb3880e3773a,Post Renaissance Art,Romanticism,Pavel Svinyin,A Philadelphia Anabaptist Immersion during a Storm,0.0,0.0,0.2307692307692308,0.46153846153846156,0.0,0.3076923076923077,0.0
57727a9bedc2cb3880df1a3d,Post Renaissance Art,Baroque,Adriaen Brouwer,The Smokers or The Peasants of Moerdijk,0.0,0.09143686502177067,0.09143686502177067,0.7256894049346879,0.0,0.0,0.09143686502177067
5772847bedc2cb3880fdedd7,Post Renaissance Art,Baroque,Hendrick Cornelisz Vroom,"Attack on Spanish Treasure Galleys, Portugal",0.16666666666666669,0.0,0.0,0.8333333333333334,0.0,0.0,0.0
577286deedc2cb3880058258,Modern Art,Art Informel,Eugene Leroy,Bouquet de fleur,0.0,0.0998263888888889,0.03298611111111111,0.2673611111111111,0.016493055555555556,0.14930555555555555,0.4340277777777778
57728947edc2cb38800d343a,Modern Art,Expressionism,Alexej von Jawlensky,Head in Black and Green,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.0,0.0,0.27272727272727276
5772849bedc2cb3880fe6dd3,Modern Art,Color Field Painting,Walter Darby Bannard,Split Band,0.08015695067264574,0.08015695067264574,0.08015695067264574,0.2399103139013453,0.0397982062780269,0.23934977578475336,0.24047085201793722
57728327edc2cb3880fa010d,Modern Art,Pop Art,Allan D&#39;Arcangelo,June Moon,0.0,0.0,0.0,0.19999999999999998,0.19999999999999998,0.0,0.6
57728a66edc2cb388010f677,Post Renaissance Art,Romanticism,James Ward ,The Eildon Hills and the Tweed,0.0,0.0,0.0,0.9285714285714285,0.0,0.0,0.07142857142857142
57726ff2edc2cb3880bc5477,Post Renaissance Art,Neoclassicism,Jacques-Louis David,Patrocles,0.0,0.0,0.0,0.33333333333333337,0.0,0.5555555555555556,0.11111111111111112
57727ee7edc2cb3880ec4fd6,Post Renaissance Art,Neoclassicism,Giacomo Quarenghi,Terem Palace,0.0,0.08333333333333334,0.0,0.5833333333333334,0.0,0.25000000000000006,0.08333333333333334
57728984edc2cb38800de854,Post Renaissance Art,Rococo,Joseph-Marie Vien,The Seller of Cupids,0.0,0.06666666666666667,0.06666666666666667,0.6,0.0,0.20000000000000004,0.06666666666666667
57728751edc2cb388006d40d,Modern Art,Art Informel,Sadamasa Motonaga,Work,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.33333333333333326
57728170edc2cb3880f467e9,Modern Art,Lyrical Abstraction,Jean Degottex,Yugen III,0.06899166034874905,0.1379833206974981,0.20697498104624718,0.05231235784685368,0.017437452615617893,0.3267626990144048,0.18953752843062927
57727685edc2cb3880d1d8e6,Modern Art,Expressionism,Oskar Kokoschka,Knight Errant (Self-Portrait),0.04545454545454546,0.04545454545454546,0.3181818181818182,0.09090909090909093,0.0,0.4090909090909091,0.09090909090909093
57728789edc2cb3880076c1f,Modern Art,Art Informel,Giuseppe Pinot-Gallizio,Industrial Painting,0.09090909090909091,0.27272727272727276,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.36363636363636365
5772869fedc2cb388004d3b7,Modern Art,Cubism,Sandor Bortnyik,The New Eve,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666
57727cd5edc2cb3880e5e21b,Post Renaissance Art,Neoclassicism,Louise Elisabeth Vigee Le Brun,Lady Hamilton,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57728947edc2cb38800d345a,Modern Art,Expressionism,Alexej von Jawlensky,Head of a Woman,0.0,0.07692307692307694,0.07692307692307694,0.15384615384615388,0.0,0.6923076923076923,0.0
57728a4bedc2cb3880107797,Modern Art,Impressionism,David Davies,A hot day,0.0,0.0528942115768463,0.0,0.5778443113772456,0.0,0.31636726546906185,0.0528942115768463
57727f1cedc2cb3880ecefd3,Modern Art,Lyrical Abstraction,Jacques H&#233;rold,Composition,0.018633540372670808,0.11091393078970718,0.037267080745341616,0.38864241348713396,0.018633540372670808,0.09316770186335405,0.33274179236912155
57727425edc2cb3880caefab,Modern Art,Cubism,Pablo Picasso,The girls of Avignon,0.0,0.07142857142857142,0.07142857142857142,0.4285714285714286,0.0,0.2142857142857143,0.2142857142857143
57727f1aedc2cb3880ecec81,Modern Art,Color Field Painting,Clyfford Still,1950-K-No. 1,0.0,0.11111111111111112,0.0,0.22222222222222224,0.0,0.11111111111111112,0.5555555555555556
5772850bedc2cb3880ffc397,Post Renaissance Art,Rococo,Francisco Bayeu y Subias,"Retrato de Sebastiana Merclein, su mujer",0.0,0.0,0.0,0.36363636363636365,0.0,0.5454545454545455,0.09090909090909091
57728758edc2cb388006da7a,Modern Art,Surrealism,Leon Underwood,Casement to Infinity,0.0,0.0,0.43782837127845886,0.2504378283712785,0.0,0.24956217162872155,0.06217162872154115
577282f4edc2cb3880f958ac,Modern Art,Pop Art,Rene Bertholo,Deux Nuages,0.0,0.14285714285714285,0.0,0.2142857142857143,0.0,0.2857142857142857,0.35714285714285715
57726f58edc2cb3880ba7503,Post Renaissance Art,Romanticism,Francisco Goya,The Madhouse,0.05246523388116309,0.10556257901390645,0.21049304677623262,0.15739570164348923,0.0,0.4216182048040455,0.05246523388116309
57727f2dedc2cb3880ed5ec7,Modern Art,Neo-Expressionism,Enzo Cucchi,Musica Ebbra,0.0,0.0,0.35000000000000003,0.0,0.0,0.55,0.10000000000000002
57727d75edc2cb3880e7ccde,Renaissance Art,Northern Renaissance,Joachim Patinir,Landscape with the Flight,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57728a67edc2cb388010f875,Post Renaissance Art,Baroque,Francisco Pacheco,San Joaqu&#237;n y Santa Ana,0.0,0.0,0.11785462244177841,0.706422018348624,0.0,0.11714890613973183,0.05857445306986592
57727fe3edc2cb3880ef5be8,Modern Art,Color Field Painting,Alma Woodsey Thomas,Springtime in Washington,0.0,0.0,0.0,0.625,0.0,0.0,0.37499999999999994
577271d8edc2cb3880c2edf6,Renaissance Art,Northern Renaissance,Jean Fouquet,Battle of Fontenoy-en-Puisaye in 841,0.3571428571428571,0.14285714285714285,0.21428571428571425,0.07142857142857142,0.0,0.2142857142857143,0.0
57727fa5edc2cb3880eeae48,Modern Art,Lyrical Abstraction,Sam Gilliam,Light Depth,0.0,0.11066666666666668,0.0,0.556,0.0,0.0,0.3333333333333333
57727da7edc2cb3880e86aac,Post Renaissance Art,Realism,Mikhail Lebedev,Ariccia near Rome,0.0,0.0,0.0,0.9,0.0,0.10000000000000002,0.0
57727fa2edc2cb3880eea904,Modern Art,"Abstract Expressionism,Surrealism",Jimmy Ernst,Aeroflower,0.091,0.182,0.0,0.091,0.091,0.0,0.545
57726e81edc2cb3880b74f34,Modern Art,Abstract Art,Wassily Kandinsky,Black and Violet,0.125,0.25,0.0,0.25,0.0,0.0,0.37500000000000006
577280c2edc2cb3880f261a5,Modern Art,Abstract Art,Janos Mattis-Teutsch,Composition,0.06255077173030058,0.12510154346060115,0.06255077173030058,0.18765231519090173,0.0,0.0,0.5621445978878961
57727024edc2cb3880bd002a,Renaissance Art,High Renaissance,Pietro Perugino,Madonna in Glory with the Child and Saints,0.0,0.0,0.09090909090909091,0.8181818181818182,0.0,0.045454545454545456,0.045454545454545456
577272dcedc2cb3880c6a79b,Modern Art,Post-Impressionism,Paul Cezanne,Basket of Apples,0.0,0.07692307692307693,0.0,0.846153846153846,0.0,0.07692307692307693,0.0
57727990edc2cb3880dbc88a,Renaissance Art,Northern Renaissance,Martin Schongauer,Portrait of a young woman,0.0,0.0,0.0,0.6670560747663552,0.0,0.33294392523364486,0.0
57727dacedc2cb3880e8724b,Modern Art,Surrealism,Andre Masson,Gradiva,0.0,0.19252077562326866,0.15373961218836563,0.07663896583564173,0.0,0.3079409048938134,0.26915974145891036
596f9062edc2c953f4a9cdf5,Modern Art,Impressionism,Louise Abb&#233;ma,Portrait de Sarah Bernhardt,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
57726f0cedc2cb3880b945e5,Post Renaissance Art,Rococo,Jean-Honore Fragonard,The Fountain of Love,0.0,0.0,0.18749999999999994,0.75,0.0,0.06249999999999999,0.0
57726fa8edc2cb3880bb334d,Modern Art,Cubism,Fernand Leger,Propellers 2nd state,0.0,0.0,0.0,0.4,0.0,0.0,0.6
57727637edc2cb3880d0b6b2,Modern Art,Post-Impressionism,Robert Delaunay,Man with a Tulip (also known as Portrait of Jean Metzinger),0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0
577277dcedc2cb3880d61295,Modern Art,Post-Impressionism,Maxime Maufra,Departure of Fishing Boats,0.0,0.0,0.0,0.8235294117647058,0.0,0.17647058823529416,0.0
57728336edc2cb3880fa18c5,Modern Art,Cubism,Gosta Adrian-Nilsson,Soldat,0.1,0.1,0.0,0.1,0.0,0.1,0.6
577286fcedc2cb3880060597,Modern Art,Pop Art,Roger Raveel,Zulma,0.0,0.125,0.18749999999999997,0.18750000000000003,0.0,0.43749999999999994,0.0625
5772866bedc2cb3880042ea3,Renaissance Art,Northern Renaissance,Pieter Aertsen,Cook in front of the Stove,0.0,0.125,0.125,0.7500000000000001,0.0,0.0,0.0
57727e80edc2cb3880eb0896,Post Renaissance Art,Baroque,Agostino Carracci,Dog,0.0,0.0,0.0,0.7500000000000001,0.0,0.125,0.125
57728a7fedc2cb38801120f1,Post Renaissance Art,Romanticism,Thomas Lawrence,George IV,0.0,0.2,0.0,0.8,0.0,0.0,0.0
577286efedc2cb3880059e3d,Modern Art,Pop Art,Dieter Asmus,Madchen am Meer,0.0,0.0,0.0,0.9090909090909091,0.0,0.09090909090909091,0.0
57728144edc2cb3880f3d2a1,Post Renaissance Art,Neoclassicism,John William Godward,Contemplation,0.0,0.05882352941176471,0.05882352941176471,0.5882352941176471,0.0,0.29411764705882354,0.0
587cf645edc2c9546c0d0c0e,Post Renaissance Art,Baroque,Otto van Veen,Portrait of Nicolaas Rockox,0.0,0.0,0.0,0.7500000000000001,0.25,0.0,0.0
57727d58edc2cb3880e74c56,Post Renaissance Art,Rococo,Antoine Pesne,Frederick II of Prussia,0.0,0.0,0.0,0.875,0.0,0.0,0.12500000000000003
577287f4edc2cb388008c449,Modern Art,Lyrical Abstraction,Marcelle Loubchansky,Composition,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.13333333333333333
57727efaedc2cb3880ecc088,Modern Art,Color Field Painting,Morris Louis,Partition,0.0,0.0,0.0,0.27272727272727276,0.0,0.18181818181818182,0.5454545454545454
57727e12edc2cb3880e9b287,Modern Art,Magic Realism,Eyvind Earle,Hidden Hills,0.0,0.0,0.0,0.5716738197424893,0.07124463519313307,0.07124463519313307,0.2858369098712447
57728496edc2cb3880fe6a67,Modern Art,Cubism,Paul Klee,Temple Gardens,0.0,0.09090909090909091,0.0,0.7272727272727273,0.0,0.0,0.18181818181818182
577285f7edc2cb388002d388,Modern Art,Abstract Expressionism,Gandy Brodie,Snowy Day and Willow,0.0,0.12500000000000003,0.1875,0.12500000000000003,0.0,0.4375,0.12500000000000003
57728a17edc2cb38800fd50d,Post Renaissance Art,Romanticism,Charles Turner,Catherine Whitmore (n&#233;e Thomason),0.0,0.0,0.0,1.0,0.0,0.0,0.0
57726eaaedc2cb3880b7eeb1,Modern Art,Post-Impressionism,Victor Borisov-Musatov,Tapestry,0.0,0.0,0.058823529411764705,0.6470588235294118,0.0,0.29411764705882354,0.0
57726f03edc2cb3880b93768,Post Renaissance Art,Realism,Edouard Manet,The Balcony,0.0,0.0,0.0,0.7498281786941582,0.0,0.12508591065292096,0.12508591065292096
57728736edc2cb388006b3d6,Modern Art,Abstract Expressionism,William Turnbull,Head Blue/Yellow,0.0,0.11111111111111113,0.0,0.44444444444444453,0.0,0.11111111111111113,0.33333333333333337
577278d9edc2cb3880d9481e,Modern Art,Expressionism,August Macke,St. Mary&#39;s with Houses and Chimney (Bonn),0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
577287cbedc2cb38800829d1,Modern Art,Neo-Expressionism,Robert Qualters,Hazelwood – 2nd Avenue,0.09021113243761995,0.0633397312859885,0.31541906589891233,0.02687140115163148,0.0,0.4049904030710173,0.09916826615483046
57727760edc2cb3880d467bd,Post Renaissance Art,Realism,Vasily Tropinin,Ustim Karmaluk,0.12481203007518797,0.2511278195488722,0.12481203007518797,0.12481203007518797,0.0,0.24962406015037594,0.12481203007518797
5772850bedc2cb3880ffc327,Post Renaissance Art,Neoclassicism,Francisco Bayeu y Subias,La feliz uni&#243;n de Espa&#241;a y Parma impulsa las ciencias y las artes,0.0,0.0,0.0,0.909,0.0,0.0,0.091
57727cd6edc2cb3880e5e48b,Post Renaissance Art,Rococo,Louise Elisabeth Vigee Le Brun,Queen Marie Antoinette of France,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57cd005cedc2c99704d737cb,Post Renaissance Art,Romanticism,Caspar David Friedrich,Chalk Cliffs on R&#252;gen,0.0,0.05263157894736843,0.10526315789473686,0.6315789473684211,0.0,0.10526315789473686,0.10526315789473686
57727a9aedc2cb3880df183d,Post Renaissance Art,Baroque,Adriaen Brouwer,Feeling,0.14285714285714285,0.07142857142857142,0.49999999999999994,0.0,0.0,0.2142857142857143,0.07142857142857142
594cd0feedc2c97b8c101210,Post Renaissance Art,Rococo,David Morier,"Major General the Honourable Sir Charles Howard, CB, Colonel of the Regiment",0.25,0.0,0.25,0.5,0.0,0.0,0.0
5772866cedc2cb3880042ee3,Renaissance Art,Northern Renaissance,Pieter Aertsen,Market woman at a vegetable stand,0.0,0.0,0.0585325638911789,0.6479802143446002,0.0,0.1170651277823578,0.17642209398186318
57728428edc2cb3880fd162f,Modern Art,Art Informel,Natalia Dumitresco,Galaxy,0.0,0.075,0.09423076923076923,0.13173076923076923,0.0,0.20865384615384613,0.49038461538461536
5772837eedc2cb3880fabd62,Modern Art,Impressionism,Marianne North,View of Round Island and a Part of St Anne&#39;s from Quarantine Island,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5772812dedc2cb3880f3ad6d,Modern Art,Cubism,Louis Marcoussis,Nature morte,0.0,0.0625,0.0,0.43749999999999994,0.0,0.18750000000000003,0.3125
57727d4fedc2cb3880e73d6c,Modern Art,Impressionism,Philip Wilson Steer,"Knucklebones, Walberswick",0.0,0.0,0.0,0.933546837469976,0.0,0.0,0.06645316253002403
5991a373edc2c96e74e35d2a,Modern Art,Cubism,Alice Bailly,Cemetery,0.0,0.12500000000000003,0.0,0.5000000000000001,0.0,0.25000000000000006,0.12500000000000003
577286b3edc2cb388004f11a,Modern Art,Post-Impressionism,Edvard Weie,"View over Wilder&#39;s Square, Christianshavn",0.015300546448087432,0.0,0.0,0.6918032786885245,0.0,0.18469945355191258,0.10819672131147541
57727145edc2cb3880c0f349,Modern Art,Post-Impressionism,Vincent van Gogh,Paul Gauguin&#39;s Armchair,0.0,0.0,0.0,0.4445927903871829,0.0,0.4445927903871829,0.11081441922563419
5772862aedc2cb38800377b1,Contemporary Art,Minimalism,Francois Morellet,32 Rectangles,0.0,0.1,0.0,0.2,0.1,0.0,0.6
57727dd0edc2cb3880e90169,Modern Art,Surrealism,Remedios Varo,Eyes on the table,0.0,0.11066666666666668,0.11066666666666668,0.22266666666666668,0.0,0.0,0.5559999999999999
5772867bedc2cb388004473a,Post Renaissance Art,Romanticism,Henry Fuseli,"&#39;Macbeth&#39;, Act I, Scene 3, the Weird Sisters",0.13333333333333333,0.19999999999999998,0.3333333333333333,0.06666666666666667,0.0,0.26666666666666666,0.0
57728372edc2cb3880faab56,Modern Art,Pop Art,Gerard Fromanger,Souffle de Mai,0.0,0.08333333333333334,0.0,0.5833333333333334,0.0,0.16666666666666669,0.16666666666666669
57727181edc2cb3880c1b3f0,Modern Art,Cubism,Juan Gris,Harlequin with Guitar,0.01549053356282272,0.047332185886402756,0.03098106712564544,0.5154905335628227,0.0,0.12478485370051635,0.26592082616179
577281c3edc2cb3880f59102,Modern Art,Expressionism,Max Pechstein,The Masked Woman,0.0,0.08333333333333334,0.16666666666666669,0.25,0.0,0.16666666666666669,0.33333333333333337
57727e34edc2cb3880ea4149,Post Renaissance Art,Neoclassicism,Pierre-Narcisse Guerin,Portrait of Louis du Vergier,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
57728224edc2cb3880f6c009,Post Renaissance Art,Romanticism,Johan Christian Dahl,Der Watzmann,0.0,0.0,0.0,0.9,0.0,0.0,0.10000000000000002
577278deedc2cb3880d95010,Post Renaissance Art,Baroque,Jacob Jordaens,Satyr playing flute,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57727d5eedc2cb3880e754f8,Post Renaissance Art,Rococo,Allan Ramsay,Mary Digges (1737-1829) Lady Robert Manners,0.0,0.0,0.0,0.9093886462882096,0.0,0.0,0.09061135371179041
57726f0dedc2cb3880b946e5,Post Renaissance Art,Rococo,Jean-Honore Fragonard,The Stolen Kiss,0.0,0.0,0.0,0.8672000000000001,0.0,0.0664,0.0664
57728723edc2cb3880064316,Modern Art,Lyrical Abstraction,Bernard Cohen,Fall,0.0,0.08333333333333334,0.08333333333333334,0.4166666666666667,0.0,0.0,0.4166666666666667
57727a3eedc2cb3880ddd8a2,Renaissance Art,Early Renaissance,Benozzo Gozzoli,Procession of the Magi,0.0,0.0,0.16666666666666669,0.6666666666666667,0.0,0.0,0.16666666666666669
57727c96edc2cb3880e4d33c,Renaissance Art,Northern Renaissance,Gerard David,The Angel of the Annunciation,0.0,0.0,0.14285714285714288,0.7142857142857143,0.0,0.0,0.14285714285714288
5772838eedc2cb3880fb2a2e,Modern Art,Abstract Art,Marsden Hartley,Abstraction,0.0,0.11124694376528116,0.0,0.22249388753056232,0.0,0.0,0.6662591687041565
57728030edc2cb3880f07e00,Contemporary Art,Minimalism,Anne Truitt,A Wall for Apricots,0.1,0.2,0.0,0.1,0.0,0.2,0.4
